5400,Protoss,Lufia#848:8006545
5399,Zerg,IlIllIIllIIl#664:4530820
5398,Protoss,[Oath]Seracis#787:4971814
5397,Terran,KluGhorNi#498:3408583
5396,Terran,[Blacer]SKillous#848:5357527
5395,Terran,llllllllllll#11449:8149341
5393,Zerg,IIIIIIIIIIII#9851:9207
5393,Protoss,[ØC]yukimurahhh#170:2722646
5392,Terran,IIIIIIIIIIII#10906:7773397
5391,Random,[НТТ]МакЗиро#875:1224379
5390,Random,[CRUX]Lancel#356:1796856
5390,Zerg,NSFW#523:6684060
5389,Terran,IIIIIIIIIIII#12197:8334810
5389,Terran,ByuN#309:1180701
5389,Protoss,Kimo#620:1698846
5387,Terran,BraleX#821:5683404
5386,Random,Twine#682:5212746
5385,Protoss,[Oath]eagle#1660:298676
5383,Terran,[RеG]VladRock#595:120838
5382,Terran,[aiaiai]GunGFuBanDa#141:902868
5382,Terran,[Wølven]Sweter#481:246572
