5096,Zerg,IIIIIIIIIIII#8909:4386513
5096,Zerg,[ExiT2]Woo#1267:2445760
5095,Zerg,우리티어#569:6459264
5094,Protoss,[2DGirl]TrainerRed#557:4126630
5093,Terran,IIIlllIIlIIl#307:5925250
5092,Protoss,[PSISTM]Ragnarok#141:1176147
5090,Terran,Lanslot#463:4833777
5090,Protoss,[못해서죄송]lIlIlIlIII#139:6111587
5089,Zerg,[인투더]IntoTheFog#755:1460732
5089,Protoss,[엘클라시코]Revolution#329:3515920
5088,Zerg,Yekke#779:4195076
5088,Terran,[Wolf2]Meister#641:4413976
5088,Zerg,kashmir#740:6175194
5088,Protoss,[傲世锋芒]傲世可口#544:5852639
5088,Zerg,IIIIIIII#279:763865
5087,Terran,IIIllllIIIll#736:5084196
5086,Terran,llllllllllll#14992:1695745
5085,Terran,RianBoxer#815:1202868
5083,Terran,llllllllllll#13343:5846934
5082,Terran,lIlIlIllIlIl#656:164526
5081,Protoss,IIIIIIIIIII#1305:1719375
